sep=,
type,sourceName,sourceVersion,productType,device,startDate,endDate,value,HKTimeZone
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,11.6,"Watch6,15",,2025-09-23 04:33:44 +0000,2025-09-23 04:57:44 +0000,asleepCore,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,11.6,"Watch6,15",,2025-09-23 04:57:44 +0000,2025-09-23 05:09:14 +0000,asleepDeep,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,11.6,"Watch6,15",,2025-09-23 05:09:14 +0000,2025-09-23 05:19:44 +0000,asleepCore,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,11.6,"Watch6,15",,2025-09-23 05:19:44 +0000,2025-09-23 05:27:14 +0000,asleepDeep,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,11.6,"Watch6,15",,2025-09-23 05:27:14 +0000,2025-09-23 05:53:14 +0000,asleepCore,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,11.6,"Watch6,15",,2025-09-23 05:53:14 +0000,2025-09-23 06:09:44 +0000,asleepDeep,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,11.6,"Watch6,15",,2025-09-23 06:09:44 +0000,2025-09-23 06:14:14 +0000,asleepCore,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,11.6,"Watch6,15",,2025-09-23 06:14:14 +0000,2025-09-23 06:30:44 +0000,asleepREM,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,11.6,"Watch6,15",,2025-09-23 06:30:44 +0000,2025-09-23 06:36:44 +0000,asleepCore,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,11.6,"Watch6,15",,2025-09-23 06:36:44 +0000,2025-09-23 06:37:14 +0000,awake,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,11.6,"Watch6,15",,2025-09-23 06:37:14 +0000,2025-09-23 07:01:14 +0000,asleepCore,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,11.6,"Watch6,15",,2025-09-23 07:01:14 +0000,2025-09-23 07:25:44 +0000,asleepDeep,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,11.6,"Watch6,15",,2025-09-23 07:25:44 +0000,2025-09-23 07:46:14 +0000,asleepCore,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,11.6,"Watch6,15",,2025-09-23 07:46:14 +0000,2025-09-23 08:24:44 +0000,asleepREM,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,11.6,"Watch6,15",,2025-09-23 08:24:44 +0000,2025-09-23 09:29:44 +0000,asleepCore,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,11.6,"Watch6,15",,2025-09-23 09:29:44 +0000,2025-09-23 09:31:14 +0000,awake,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,11.6,"Watch6,15",,2025-09-23 09:31:14 +0000,2025-09-23 09:34:14 +0000,asleepCore,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,11.6,"Watch6,15",,2025-09-23 09:34:14 +0000,2025-09-23 09:39:44 +0000,asleepREM,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,11.6,"Watch6,15",,2025-09-23 09:39:44 +0000,2025-09-23 09:40:44 +0000,awake,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,11.6,"Watch6,15",,2025-09-23 09:40:44 +0000,2025-09-23 10:13:14 +0000,asleepCore,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,11.6,"Watch6,15",,2025-09-23 10:13:14 +0000,2025-09-23 10:15:44 +0000,awake,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,11.6,"Watch6,15",,2025-09-23 10:15:44 +0000,2025-09-23 10:17:14 +0000,asleepCore,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,11.6,"Watch6,15",,2025-09-24 04:11:53 +0000,2025-09-24 04:24:23 +0000,asleepCore,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,11.6,"Watch6,15",,2025-09-24 04:24:23 +0000,2025-09-24 04:29:23 +0000,asleepDeep,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,11.6,"Watch6,15",,2025-09-24 04:29:23 +0000,2025-09-24 04:39:23 +0000,asleepCore,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,11.6,"Watch6,15",,2025-09-24 04:39:23 +0000,2025-09-24 04:42:23 +0000,asleepDeep,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,11.6,"Watch6,15",,2025-09-24 04:42:23 +0000,2025-09-24 04:51:53 +0000,asleepCore,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,11.6,"Watch6,15",,2025-09-24 04:51:53 +0000,2025-09-24 04:55:23 +0000,asleepDeep,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,11.6,"Watch6,15",,2025-09-24 04:55:23 +0000,2025-09-24 04:59:23 +0000,asleepCore,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,11.6,"Watch6,15",,2025-09-24 04:59:23 +0000,2025-09-24 05:00:53 +0000,asleepDeep,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,11.6,"Watch6,15",,2025-09-24 05:00:53 +0000,2025-09-24 05:02:23 +0000,asleepCore,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,11.6,"Watch6,15",,2025-09-24 05:02:23 +0000,2025-09-24 05:14:53 +0000,asleepDeep,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,11.6,"Watch6,15",,2025-09-24 05:14:53 +0000,2025-09-24 05:22:23 +0000,asleepCore,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,11.6,"Watch6,15",,2025-09-24 05:22:23 +0000,2025-09-24 05:41:23 +0000,asleepREM,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,11.6,"Watch6,15",,2025-09-24 05:41:23 +0000,2025-09-24 05:59:53 +0000,asleepCore,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,11.6,"Watch6,15",,2025-09-24 05:59:53 +0000,2025-09-24 06:13:53 +0000,asleepDeep,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,11.6,"Watch6,15",,2025-09-24 06:13:53 +0000,2025-09-24 06:25:53 +0000,asleepCore,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,11.6,"Watch6,15",,2025-09-24 06:25:53 +0000,2025-09-24 06:32:53 +0000,asleepDeep,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,11.6,"Watch6,15",,2025-09-24 06:32:53 +0000,2025-09-24 06:39:23 +0000,asleepCore,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,11.6,"Watch6,15",,2025-09-24 06:39:23 +0000,2025-09-24 07:01:23 +0000,asleepREM,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,11.6,"Watch6,15",,2025-09-24 07:01:23 +0000,2025-09-24 07:35:23 +0000,asleepCore,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,11.6,"Watch6,15",,2025-09-24 07:35:23 +0000,2025-09-24 07:39:53 +0000,asleepDeep,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,11.6,"Watch6,15",,2025-09-24 07:39:53 +0000,2025-09-24 07:55:23 +0000,asleepCore,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,11.6,"Watch6,15",,2025-09-24 07:55:23 +0000,2025-09-24 08:06:53 +0000,asleepREM,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,11.6,"Watch6,15",,2025-09-24 08:06:53 +0000,2025-09-24 08:45:23 +0000,asleepCore,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,11.6,"Watch6,15",,2025-09-24 08:45:23 +0000,2025-09-24 08:52:23 +0000,asleepDeep,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,11.6,"Watch6,15",,2025-09-24 08:52:23 +0000,2025-09-24 08:52:53 +0000,asleepCore,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,11.6,"Watch6,15",,2025-09-24 08:52:53 +0000,2025-09-24 09:02:23 +0000,asleepDeep,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,11.6,"Watch6,15",,2025-09-24 09:02:23 +0000,2025-09-24 09:18:53 +0000,asleepCore,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,11.6,"Watch6,15",,2025-09-24 09:18:53 +0000,2025-09-24 09:23:53 +0000,asleepREM,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,11.6,"Watch6,15",,2025-09-24 09:23:53 +0000,2025-09-24 09:24:53 +0000,awake,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,11.6,"Watch6,15",,2025-09-24 09:24:53 +0000,2025-09-24 09:57:23 +0000,asleepREM,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,11.6,"Watch6,15",,2025-09-24 09:57:23 +0000,2025-09-24 10:24:23 +0000,asleepCore,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,11.6,"Watch6,15",,2025-09-24 10:24:23 +0000,2025-09-24 10:24:53 +0000,awake,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,11.6,"Watch6,15",,2025-09-24 10:24:53 +0000,2025-09-24 10:25:53 +0000,asleepCore,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,11.6,"Watch6,15",,2025-09-25 05:36:06 +0000,2025-09-25 05:52:06 +0000,asleepCore,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,11.6,"Watch6,15",,2025-09-25 05:52:06 +0000,2025-09-25 05:52:36 +0000,awake,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,11.6,"Watch6,15",,2025-09-25 05:52:36 +0000,2025-09-25 05:59:06 +0000,asleepCore,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,11.6,"Watch6,15",,2025-09-25 05:59:06 +0000,2025-09-25 06:11:06 +0000,asleepDeep,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,11.6,"Watch6,15",,2025-09-25 06:11:06 +0000,2025-09-25 06:15:06 +0000,asleepCore,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,11.6,"Watch6,15",,2025-09-25 06:15:06 +0000,2025-09-25 06:31:06 +0000,asleepDeep,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,11.6,"Watch6,15",,2025-09-25 06:31:06 +0000,2025-09-25 06:33:06 +0000,asleepCore,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,11.6,"Watch6,15",,2025-09-25 06:33:06 +0000,2025-09-25 06:48:06 +0000,asleepREM,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,11.6,"Watch6,15",,2025-09-25 06:48:06 +0000,2025-09-25 06:49:36 +0000,awake,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,11.6,"Watch6,15",,2025-09-25 06:49:36 +0000,2025-09-25 07:14:06 +0000,asleepCore,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,11.6,"Watch6,15",,2025-09-25 07:14:06 +0000,2025-09-25 07:22:06 +0000,asleepDeep,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,11.6,"Watch6,15",,2025-09-25 07:22:06 +0000,2025-09-25 07:26:36 +0000,asleepCore,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,11.6,"Watch6,15",,2025-09-25 07:26:36 +0000,2025-09-25 07:27:06 +0000,awake,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,11.6,"Watch6,15",,2025-09-25 07:27:06 +0000,2025-09-25 07:28:36 +0000,asleepCore,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,11.6,"Watch6,15",,2025-09-25 07:28:36 +0000,2025-09-25 07:29:36 +0000,awake,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,11.6,"Watch6,15",,2025-09-25 07:29:36 +0000,2025-09-25 07:34:36 +0000,asleepCore,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,11.6,"Watch6,15",,2025-09-25 07:34:36 +0000,2025-09-25 07:49:36 +0000,asleepREM,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,11.6,"Watch6,15",,2025-09-25 07:49:36 +0000,2025-09-25 08:32:06 +0000,asleepCore,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,11.6,"Watch6,15",,2025-09-25 08:32:06 +0000,2025-09-25 08:37:36 +0000,awake,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,11.6,"Watch6,15",,2025-09-25 08:37:36 +0000,2025-09-25 09:04:06 +0000,asleepCore,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,11.6,"Watch6,15",,2025-09-25 09:04:06 +0000,2025-09-25 09:14:06 +0000,asleepREM,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,11.6,"Watch6,15",,2025-09-25 09:14:06 +0000,2025-09-25 09:14:36 +0000,awake,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,11.6,"Watch6,15",,2025-09-25 09:14:36 +0000,2025-09-25 09:44:36 +0000,asleepREM,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,11.6,"Watch6,15",,2025-09-25 09:44:36 +0000,2025-09-25 09:55:36 +0000,asleepCore,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,11.6,"Watch6,15",,2025-09-25 09:55:36 +0000,2025-09-25 09:56:06 +0000,awake,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,11.6,"Watch6,15",,2025-09-25 09:56:06 +0000,2025-09-25 09:57:36 +0000,asleepCore,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,11.6,"Watch6,15",,2025-09-25 09:57:36 +0000,2025-09-25 10:02:36 +0000,awake,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,11.6,"Watch6,15",,2025-09-25 10:02:36 +0000,2025-09-25 10:12:36 +0000,asleepCore,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,11.6,"Watch6,15",,2025-09-25 22:17:38 +0000,2025-09-25 22:29:08 +0000,asleepCore,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,11.6,"Watch6,15",,2025-09-25 22:29:08 +0000,2025-09-25 22:46:38 +0000,asleepDeep,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,11.6,"Watch6,15",,2025-09-25 22:46:38 +0000,2025-09-25 22:47:38 +0000,awake,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,11.6,"Watch6,15",,2025-09-25 22:47:38 +0000,2025-09-25 22:55:38 +0000,asleepCore,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,11.6,"Watch6,15",,2025-09-25 22:55:38 +0000,2025-09-25 23:00:08 +0000,asleepREM,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,11.6,"Watch6,15",,2025-09-25 23:00:08 +0000,2025-09-25 23:24:08 +0000,asleepCore,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,11.6,"Watch6,15",,2025-09-25 23:24:08 +0000,2025-09-25 23:29:08 +0000,awake,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,11.6,"Watch6,15",,2025-09-25 23:29:08 +0000,2025-09-25 23:30:08 +0000,asleepCore,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,11.6,"Watch6,15",,2025-09-25 23:30:08 +0000,2025-09-26 00:23:38 +0000,awake,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,11.6,"Watch6,15",,2025-09-26 00:23:38 +0000,2025-09-26 00:24:38 +0000,asleepCore,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,11.6,"Watch6,15",,2025-09-26 00:24:38 +0000,2025-09-26 00:27:08 +0000,awake,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,11.6,"Watch6,15",,2025-09-26 00:27:08 +0000,2025-09-26 00:43:38 +0000,asleepCore,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,11.6,"Watch6,15",,2025-09-26 00:43:38 +0000,2025-09-26 00:53:38 +0000,awake,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,11.6,"Watch6,15",,2025-09-26 00:53:38 +0000,2025-09-26 00:58:08 +0000,asleepCore,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,11.6,"Watch6,15",,2025-09-26 00:58:08 +0000,2025-09-26 01:06:08 +0000,awake,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,11.6,"Watch6,15",,2025-09-26 01:06:08 +0000,2025-09-26 01:18:08 +0000,asleepCore,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,11.6,"Watch6,15",,2025-09-26 01:18:08 +0000,2025-09-26 01:20:38 +0000,awake,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,11.6,"Watch6,15",,2025-09-26 01:20:38 +0000,2025-09-26 01:25:38 +0000,asleepCore,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,11.6,"Watch6,15",,2025-09-26 01:25:38 +0000,2025-09-26 01:29:38 +0000,awake,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,11.6,"Watch6,15",,2025-09-26 01:29:38 +0000,2025-09-26 01:33:38 +0000,asleepCore,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,11.6,"Watch6,15",,2025-09-26 01:33:38 +0000,2025-09-26 01:39:38 +0000,awake,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,11.6,"Watch6,15",,2025-09-26 01:39:38 +0000,2025-09-26 01:50:38 +0000,asleepCore,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,11.6,"Watch6,15",,2025-09-26 01:50:38 +0000,2025-09-26 01:52:38 +0000,awake,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,11.6,"Watch6,15",,2025-09-26 01:52:38 +0000,2025-09-26 02:01:38 +0000,asleepCore,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,11.6,"Watch6,15",,2025-09-26 02:01:38 +0000,2025-09-26 02:03:08 +0000,awake,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,11.6,"Watch6,15",,2025-09-26 02:03:08 +0000,2025-09-26 02:29:08 +0000,asleepCore,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,11.6,"Watch6,15",,2025-09-26 02:29:08 +0000,2025-09-26 02:30:08 +0000,awake,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,11.6,"Watch6,15",,2025-09-26 02:30:08 +0000,2025-09-26 02:31:38 +0000,asleepCore,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,11.6,"Watch6,15",,2025-09-26 02:31:38 +0000,2025-09-26 02:35:38 +0000,awake,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,11.6,"Watch6,15",,2025-09-26 02:35:38 +0000,2025-09-26 02:41:38 +0000,asleepCore,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,11.6,"Watch6,15",,2025-09-26 02:41:38 +0000,2025-09-26 04:28:08 +0000,awake,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,11.6,"Watch6,15",,2025-09-26 04:28:08 +0000,2025-09-26 04:47:08 +0000,asleepCore,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,11.6,"Watch6,15",,2025-09-26 04:47:08 +0000,2025-09-26 05:10:08 +0000,asleepDeep,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,11.6,"Watch6,15",,2025-09-26 05:10:08 +0000,2025-09-26 05:12:38 +0000,asleepCore,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,11.6,"Watch6,15",,2025-09-26 05:12:38 +0000,2025-09-26 05:24:08 +0000,asleepREM,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,11.6,"Watch6,15",,2025-09-26 05:24:08 +0000,2025-09-26 05:58:38 +0000,asleepCore,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,11.6,"Watch6,15",,2025-09-26 05:58:38 +0000,2025-09-26 06:08:08 +0000,asleepDeep,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,11.6,"Watch6,15",,2025-09-26 06:08:08 +0000,2025-09-26 06:13:38 +0000,asleepCore,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,11.6,"Watch6,15",,2025-09-26 06:13:38 +0000,2025-09-26 06:16:38 +0000,asleepDeep,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,11.6,"Watch6,15",,2025-09-26 06:16:38 +0000,2025-09-26 06:20:38 +0000,asleepCore,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,11.6,"Watch6,15",,2025-09-26 06:20:38 +0000,2025-09-26 06:24:08 +0000,asleepDeep,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,11.6,"Watch6,15",,2025-09-26 06:24:08 +0000,2025-09-26 06:31:08 +0000,asleepCore,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,11.6,"Watch6,15",,2025-09-26 06:31:08 +0000,2025-09-26 06:32:38 +0000,awake,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,11.6,"Watch6,15",,2025-09-26 06:32:38 +0000,2025-09-26 06:36:38 +0000,asleepCore,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,11.6,"Watch6,15",,2025-09-26 06:36:38 +0000,2025-09-26 06:56:38 +0000,asleepREM,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,11.6,"Watch6,15",,2025-09-26 06:56:38 +0000,2025-09-26 06:57:08 +0000,awake,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,11.6,"Watch6,15",,2025-09-26 06:57:08 +0000,2025-09-26 07:31:08 +0000,asleepCore,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,11.6,"Watch6,15",,2025-09-26 07:31:08 +0000,2025-09-26 07:34:38 +0000,asleepDeep,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,11.6,"Watch6,15",,2025-09-26 07:34:38 +0000,2025-09-26 07:50:08 +0000,asleepCore,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,11.6,"Watch6,15",,2025-09-26 07:50:08 +0000,2025-09-26 08:41:08 +0000,asleepREM,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,11.6,"Watch6,15",,2025-09-26 08:41:08 +0000,2025-09-26 09:16:08 +0000,asleepCore,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,11.6,"Watch6,15",,2025-09-26 09:16:08 +0000,2025-09-26 09:25:08 +0000,asleepDeep,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,11.6,"Watch6,15",,2025-09-26 09:25:08 +0000,2025-09-26 09:27:08 +0000,asleepCore,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,11.6,"Watch6,15",,2025-09-26 09:27:08 +0000,2025-09-26 09:28:08 +0000,awake,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,11.6,"Watch6,15",,2025-09-26 09:28:08 +0000,2025-09-26 09:43:38 +0000,asleepCore,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,11.6,"Watch6,15",,2025-09-26 09:43:38 +0000,2025-09-26 10:04:08 +0000,asleepREM,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,11.6,"Watch6,15",,2025-09-26 10:04:08 +0000,2025-09-26 10:04:38 +0000,asleepCore,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,11.6,"Watch6,15",,2025-09-26 10:04:38 +0000,2025-09-26 10:05:38 +0000,awake,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,11.6,"Watch6,15",,2025-09-26 10:05:38 +0000,2025-09-26 10:22:08 +0000,asleepCore,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,11.6,"Watch6,15",,2025-09-26 22:16:02 +0000,2025-09-26 22:29:02 +0000,asleep,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,11.6,"Watch6,15",,2025-09-26 22:29:02 +0000,2025-09-26 22:29:32 +0000,awake,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,11.6,"Watch6,15",,2025-09-26 22:29:32 +0000,2025-09-26 22:59:32 +0000,asleep,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,11.6,"Watch6,15",,2025-09-26 22:59:32 +0000,2025-09-26 23:00:32 +0000,awake,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,11.6,"Watch6,15",,2025-09-26 23:00:32 +0000,2025-09-26 23:16:02 +0000,asleep,America/Chicago
